,provider_name,provider_id,id,name,name_list
235103,ZeoTap,7733,14324774,zeotap > spain > purchase intent > seasonal > valentines day shoppers,"['zeotap', 'spain', 'purchase intent', 'seasonal', 'valentines day shoppers']"
235105,ZeoTap,7733,14324788,zeotap > spain > interest > communication > messaging,"['zeotap', 'spain', 'interest', 'communication', 'messaging']"
235106,ZeoTap,7733,14324789,zeotap > germany > interest > communication > messaging,"['zeotap', 'germany', 'interest', 'communication', 'messaging']"
235107,ZeoTap,7733,14324792,zeotap > france > interest > communication > messaging,"['zeotap', 'france', 'interest', 'communication', 'messaging']"
235109,ZeoTap,7733,14324794,zeotap > spain > interest > communication > calling,"['zeotap', 'spain', 'interest', 'communication', 'calling']"
235110,ZeoTap,7733,14324795,zeotap > france > interest > communication > calling,"['zeotap', 'france', 'interest', 'communication', 'calling']"
235112,ZeoTap,7733,14324797,zeotap > spain > seasonal > valentine's day (2),"['zeotap', 'spain', 'seasonal', ""valentine's day"", '2']"
235114,ZeoTap,7733,14324802,zeotap > spain > interest > communication > messaging,"['zeotap', 'spain', 'interest', 'communication', 'messaging']"
235115,ZeoTap,7733,14324809,zeotap > germany > interest > communication > messaging,"['zeotap', 'germany', 'interest', 'communication', 'messaging']"
235117,ZeoTap,7733,14324812,zeotap > spain > interest > communication > calling,"['zeotap', 'spain', 'interest', 'communication', 'calling']"
235118,ZeoTap,7733,14324815,zeotap > france > interest > communication > calling,"['zeotap', 'france', 'interest', 'communication', 'calling']"
235123,ZeoTap,7733,14326070,zeotap > italy > purchase intent > shopping,"['zeotap', 'italy', 'purchase intent', 'shopping']"
235124,ZeoTap,7733,14326085,zeotap > italy > purchase intent > fashion & beauty,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty']"
235125,ZeoTap,7733,14326095,zeotap > italy > purchase intent > fashion & beauty > women's fashion,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', ""women's fashion""]"
235126,ZeoTap,7733,14326100,zeotap > italy > purchase intent > technology,"['zeotap', 'italy', 'purchase intent', 'technology']"
235127,ZeoTap,7733,14326112,"zeotap > italy > purchase intent > shopping > deals, coupons & rewards","['zeotap', 'italy', 'purchase intent', 'shopping', 'deals, coupons & rewards']"
235128,ZeoTap,7733,14326123,zeotap > italy > purchase intent > shopping > eyewear,"['zeotap', 'italy', 'purchase intent', 'shopping', 'eyewear']"
235129,ZeoTap,7733,14326135,zeotap > italy > purchase intent > fashion & beauty > men's fashion,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', ""men's fashion""]"
235130,ZeoTap,7733,14326140,zeotap > italy > purchase intent > technology > mobile phones,"['zeotap', 'italy', 'purchase intent', 'technology', 'mobile phones']"
235131,ZeoTap,7733,14326144,zeotap > italy > purchase intent > shopping,"['zeotap', 'italy', 'purchase intent', 'shopping']"
235133,ZeoTap,7733,14326153,zeotap > italy > purchase intent > education & books,"['zeotap', 'italy', 'purchase intent', 'education & books']"
235134,ZeoTap,7733,14326157,zeotap > italy > purchase intent > fashion & beauty,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty']"
235135,ZeoTap,7733,14326162,zeotap > italy > purchase intent > shopping > gifts,"['zeotap', 'italy', 'purchase intent', 'shopping', 'gifts']"
235136,ZeoTap,7733,14326165,zeotap > italy > purchase intent > fashion & beauty > women's fashion,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', ""women's fashion""]"
235137,ZeoTap,7733,14326171,zeotap > italy > purchase intent > games > video & computer games,"['zeotap', 'italy', 'purchase intent', 'games', 'video & computer games']"
235138,ZeoTap,7733,14326175,zeotap > italy > purchase intent > technology,"['zeotap', 'italy', 'purchase intent', 'technology']"
235141,ZeoTap,7733,14326178,"zeotap > italy > purchase intent > shopping > deals, coupons & rewards","['zeotap', 'italy', 'purchase intent', 'shopping', 'deals, coupons & rewards']"
235142,ZeoTap,7733,14326186,zeotap > italy > purchase intent > seasonal > back to school supplies,"['zeotap', 'italy', 'purchase intent', 'seasonal', 'back to school supplies']"
235143,ZeoTap,7733,14326188,zeotap > italy > purchase intent > shopping > eyewear,"['zeotap', 'italy', 'purchase intent', 'shopping', 'eyewear']"
235144,ZeoTap,7733,14326195,zeotap > italy > purchase intent > food & drink,"['zeotap', 'italy', 'purchase intent', 'food & drink']"
235145,ZeoTap,7733,14326199,zeotap > italy > purchase intent > technology > mobile phones,"['zeotap', 'italy', 'purchase intent', 'technology', 'mobile phones']"
235147,ZeoTap,7733,14326206,zeotap > italy > purchase intent > fashion & beauty > women's shoes & footwear,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', ""women's shoes & footwear""]"
235148,ZeoTap,7733,14326211,zeotap > italy > purchase intent > shopping,"['zeotap', 'italy', 'purchase intent', 'shopping']"
235150,ZeoTap,7733,14326215,zeotap > italy > purchase intent > business,"['zeotap', 'italy', 'purchase intent', 'business']"
235151,ZeoTap,7733,14326216,zeotap > italy > purchase intent > education & books,"['zeotap', 'italy', 'purchase intent', 'education & books']"
235152,ZeoTap,7733,14326217,zeotap > italy > purchase intent > education & books > online courses,"['zeotap', 'italy', 'purchase intent', 'education & books', 'online courses']"
235154,ZeoTap,7733,14326222,zeotap > italy > purchase intent > fashion & beauty,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty']"
235155,ZeoTap,7733,14326225,zeotap > italy > purchase intent > shopping > gifts,"['zeotap', 'italy', 'purchase intent', 'shopping', 'gifts']"
235156,ZeoTap,7733,14326227,zeotap > italy > purchase intent > home > spring cleaning,"['zeotap', 'italy', 'purchase intent', 'home', 'spring cleaning']"
235157,ZeoTap,7733,14326230,zeotap > italy > purchase intent > games > video & computer games,"['zeotap', 'italy', 'purchase intent', 'games', 'video & computer games']"
235158,ZeoTap,7733,14326233,zeotap > italy > purchase intent > technology,"['zeotap', 'italy', 'purchase intent', 'technology']"
235159,ZeoTap,7733,14326239,"zeotap > italy > purchase intent > shopping > deals, coupons & rewards","['zeotap', 'italy', 'purchase intent', 'shopping', 'deals, coupons & rewards']"
235160,ZeoTap,7733,14326243,zeotap > italy > purchase intent > fitness & health,"['zeotap', 'italy', 'purchase intent', 'fitness & health']"
235161,ZeoTap,7733,14326247,zeotap > italy > purchase intent > seasonal > back to school supplies,"['zeotap', 'italy', 'purchase intent', 'seasonal', 'back to school supplies']"
235162,ZeoTap,7733,14326248,zeotap > italy > purchase intent > technology > microsoft products,"['zeotap', 'italy', 'purchase intent', 'technology', 'microsoft products']"
235163,ZeoTap,7733,14326249,zeotap > italy > purchase intent > shopping > eyewear,"['zeotap', 'italy', 'purchase intent', 'shopping', 'eyewear']"
235164,ZeoTap,7733,14326252,zeotap > italy > purchase intent > food & drink,"['zeotap', 'italy', 'purchase intent', 'food & drink']"
235165,ZeoTap,7733,14326253,zeotap > italy > purchase intent > automotive,"['zeotap', 'italy', 'purchase intent', 'automotive']"
235166,ZeoTap,7733,14326255,zeotap > italy > purchase intent > mothers & families > babies & toddler equipment,"['zeotap', 'italy', 'purchase intent', 'mothers & families', 'babies & toddler equipment']"
235167,ZeoTap,7733,14326256,zeotap > italy > purchase intent > fashion & beauty > women's shoes & footwear,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', ""women's shoes & footwear""]"
235169,ZeoTap,7733,14326262,zeotap > italy > purchase intent > fashion & beauty > cosmetics,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', 'cosmetics']"
235170,ZeoTap,7733,14326264,zeotap > italy > purchase intent > business,"['zeotap', 'italy', 'purchase intent', 'business']"
235171,ZeoTap,7733,14326267,zeotap > italy > purchase intent > education & books > online courses,"['zeotap', 'italy', 'purchase intent', 'education & books', 'online courses']"
235172,ZeoTap,7733,14326268,zeotap > italy > purchase intent > fashion & beauty > luxury,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', 'luxury']"
235173,ZeoTap,7733,14326270,zeotap > italy > purchase intent > shopping > gifts,"['zeotap', 'italy', 'purchase intent', 'shopping', 'gifts']"
235174,ZeoTap,7733,14326271,zeotap > italy > purchase intent > home > spring cleaning,"['zeotap', 'italy', 'purchase intent', 'home', 'spring cleaning']"
235175,ZeoTap,7733,14326274,zeotap > italy > purchase intent > games > video & computer games,"['zeotap', 'italy', 'purchase intent', 'games', 'video & computer games']"
235177,ZeoTap,7733,14326278,zeotap > italy > purchase intent > fitness & health,"['zeotap', 'italy', 'purchase intent', 'fitness & health']"
235178,ZeoTap,7733,14326280,zeotap > italy > purchase intent > seasonal > back to school supplies,"['zeotap', 'italy', 'purchase intent', 'seasonal', 'back to school supplies']"
235179,ZeoTap,7733,14326281,zeotap > italy > purchase intent > technology > microsoft products,"['zeotap', 'italy', 'purchase intent', 'technology', 'microsoft products']"
235180,ZeoTap,7733,14326284,zeotap > italy > purchase intent > food & drink,"['zeotap', 'italy', 'purchase intent', 'food & drink']"
235181,ZeoTap,7733,14326288,zeotap > italy > purchase intent > mothers & families > babies & toddler equipment,"['zeotap', 'italy', 'purchase intent', 'mothers & families', 'babies & toddler equipment']"
235183,ZeoTap,7733,14326290,zeotap > italy > purchase intent > fashion & beauty > women's shoes & footwear,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', ""women's shoes & footwear""]"
235184,ZeoTap,7733,14326292,zeotap > italy > purchase intent > fashion & beauty > cosmetics,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', 'cosmetics']"
235185,ZeoTap,7733,14326295,zeotap > italy > purchase intent > business,"['zeotap', 'italy', 'purchase intent', 'business']"
235186,ZeoTap,7733,14326296,zeotap > italy > purchase intent > education & books > online courses,"['zeotap', 'italy', 'purchase intent', 'education & books', 'online courses']"
235187,ZeoTap,7733,14326307,zeotap > italy > purchase intent > home > spring cleaning,"['zeotap', 'italy', 'purchase intent', 'home', 'spring cleaning']"
235188,ZeoTap,7733,14326310,zeotap > italy > purchase intent > fitness & health,"['zeotap', 'italy', 'purchase intent', 'fitness & health']"
235189,ZeoTap,7733,14326316,zeotap > italy > purchase intent > technology > microsoft products,"['zeotap', 'italy', 'purchase intent', 'technology', 'microsoft products']"
235190,ZeoTap,7733,14326324,zeotap > italy > purchase intent > mothers & families > babies & toddler equipment,"['zeotap', 'italy', 'purchase intent', 'mothers & families', 'babies & toddler equipment']"
235191,ZeoTap,7733,14326352,zeotap > italy > purchase intent > fashion & beauty > cosmetics,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', 'cosmetics']"
235696,ZeoTap,7733,14403746,zeotap > spain > mobile contract > income > very high,"['zeotap', 'spain', 'mobile contract', 'income', 'very high']"
235697,ZeoTap,7733,14403747,zeotap > spain > interest > photography,"['zeotap', 'spain', 'interest', 'photography']"
235699,ZeoTap,7733,14403749,zeotap > france > interest > photography,"['zeotap', 'france', 'interest', 'photography']"
235700,ZeoTap,7733,14403750,zeotap > germany > interest > photography,"['zeotap', 'germany', 'interest', 'photography']"
235701,ZeoTap,7733,14403751,zeotap > spain > interest > photography > photo editing,"['zeotap', 'spain', 'interest', 'photography', 'photo editing']"
235704,ZeoTap,7733,14403760,zeotap > germany > interest > photography > photo editing,"['zeotap', 'germany', 'interest', 'photography', 'photo editing']"
235705,ZeoTap,7733,14403761,zeotap > france > interest > photography > photo editing,"['zeotap', 'france', 'interest', 'photography', 'photo editing']"
235706,ZeoTap,7733,14403803,zeotap > france > interest > photography > photo editing,"['zeotap', 'france', 'interest', 'photography', 'photo editing']"
235707,ZeoTap,7733,14403805,zeotap > italy > interest > basket gaming,"['zeotap', 'italy', 'interest', 'basket gaming']"
235708,ZeoTap,7733,14403807,zeotap > france > interest > fashion & beauty > beauty,"['zeotap', 'france', 'interest', 'fashion & beauty', 'beauty']"
235709,ZeoTap,7733,14403809,zeotap > germany > interest > fashion & beauty > beauty,"['zeotap', 'germany', 'interest', 'fashion & beauty', 'beauty']"
235710,ZeoTap,7733,14403812,zeotap > spain > interest > fashion & beauty > beauty (1),"['zeotap', 'spain', 'interest', 'fashion & beauty', 'beauty', '1']"
235712,ZeoTap,7733,14403816,zeotap > spain > mobile contract > income > very high,"['zeotap', 'spain', 'mobile contract', 'income', 'very high']"
235713,ZeoTap,7733,14403818,zeotap > spain > interest > photography,"['zeotap', 'spain', 'interest', 'photography']"
235715,ZeoTap,7733,14403823,zeotap > france > interest > photography,"['zeotap', 'france', 'interest', 'photography']"
235716,ZeoTap,7733,14403826,zeotap > germany > interest > photography,"['zeotap', 'germany', 'interest', 'photography']"
235717,ZeoTap,7733,14403828,zeotap > spain > interest > photography > photo editing,"['zeotap', 'spain', 'interest', 'photography', 'photo editing']"
235720,ZeoTap,7733,14403834,zeotap > germany > interest > photography > photo editing,"['zeotap', 'germany', 'interest', 'photography', 'photo editing']"
235721,ZeoTap,7733,14403836,zeotap > france > interest > photography > photo editing,"['zeotap', 'france', 'interest', 'photography', 'photo editing']"
235722,ZeoTap,7733,14403837,zeotap > italy > interest > basket gaming,"['zeotap', 'italy', 'interest', 'basket gaming']"
235723,ZeoTap,7733,14403838,zeotap > france > interest > fashion & beauty > beauty,"['zeotap', 'france', 'interest', 'fashion & beauty', 'beauty']"
235724,ZeoTap,7733,14403839,zeotap > germany > interest > fashion & beauty > beauty,"['zeotap', 'germany', 'interest', 'fashion & beauty', 'beauty']"
235726,ZeoTap,7733,14403842,zeotap > spain > mobile contract > income > very high,"['zeotap', 'spain', 'mobile contract', 'income', 'very high']"
235727,ZeoTap,7733,14403843,zeotap > spain > interest > photography,"['zeotap', 'spain', 'interest', 'photography']"
235729,ZeoTap,7733,14403845,zeotap > france > interest > photography,"['zeotap', 'france', 'interest', 'photography']"
235730,ZeoTap,7733,14403846,zeotap > germany > interest > photography,"['zeotap', 'germany', 'interest', 'photography']"
235731,ZeoTap,7733,14403847,zeotap > spain > interest > photography > photo editing,"['zeotap', 'spain', 'interest', 'photography', 'photo editing']"
235734,ZeoTap,7733,14403851,zeotap > germany > interest > photography > photo editing,"['zeotap', 'germany', 'interest', 'photography', 'photo editing']"
235735,ZeoTap,7733,14403852,zeotap > france > interest > photography > photo editing,"['zeotap', 'france', 'interest', 'photography', 'photo editing']"
235736,ZeoTap,7733,14403853,zeotap > italy > interest > basket gaming,"['zeotap', 'italy', 'interest', 'basket gaming']"
235737,ZeoTap,7733,14403854,zeotap > france > interest > fashion & beauty > beauty,"['zeotap', 'france', 'interest', 'fashion & beauty', 'beauty']"
235738,ZeoTap,7733,14403859,zeotap > germany > interest > fashion & beauty > beauty,"['zeotap', 'germany', 'interest', 'fashion & beauty', 'beauty']"
235745,ZeoTap,7733,14406051,zeotap > germany > interest > fashion & beauty > fashion,"['zeotap', 'germany', 'interest', 'fashion & beauty', 'fashion']"
235746,ZeoTap,7733,14406060,zeotap > france > interest > fashion & beauty > fashion,"['zeotap', 'france', 'interest', 'fashion & beauty', 'fashion']"
235748,ZeoTap,7733,14406077,zeotap > spain > interest > fashion & beauty > fashion,"['zeotap', 'spain', 'interest', 'fashion & beauty', 'fashion']"
235749,ZeoTap,7733,14406103,zeotap > germany > interest > fashion & beauty > fashion,"['zeotap', 'germany', 'interest', 'fashion & beauty', 'fashion']"
235750,ZeoTap,7733,14406107,zeotap > france > interest > fashion & beauty > fashion,"['zeotap', 'france', 'interest', 'fashion & beauty', 'fashion']"
235752,ZeoTap,7733,14406124,zeotap > spain > interest > fashion & beauty > fashion,"['zeotap', 'spain', 'interest', 'fashion & beauty', 'fashion']"
235753,ZeoTap,7733,14406145,zeotap > germany > interest > fashion & beauty > fashion,"['zeotap', 'germany', 'interest', 'fashion & beauty', 'fashion']"
235754,ZeoTap,7733,14406153,zeotap > france > interest > fashion & beauty > fashion,"['zeotap', 'france', 'interest', 'fashion & beauty', 'fashion']"
235778,"Epsilon Data Management, LLC.",7246,14384886,demographics > ethnicity > western european,"['demographics', 'ethnicity', 'western european']"
235802,"Epsilon Data Management, LLC.",7246,14384924,demographics > ethnicity > eastern european,"['demographics', 'ethnicity', 'eastern european']"
235885,ZeoTap,7733,14417941,zeotap > spain > interest > education & books >,"['zeotap', 'spain', 'interest', 'education & books']"
235886,ZeoTap,7733,14417944,zeotap > germany > interest > education & books,"['zeotap', 'germany', 'interest', 'education & books']"
235888,ZeoTap,7733,14417947,zeotap > france > interest > education & books,"['zeotap', 'france', 'interest', 'education & books']"
235889,ZeoTap,7733,14417949,zeotap > spain > interest > education & books,"['zeotap', 'spain', 'interest', 'education & books']"
235890,ZeoTap,7733,14417957,zeotap > germany > interest > education & books,"['zeotap', 'germany', 'interest', 'education & books']"
235891,ZeoTap,7733,14417959,zeotap > france > interest > education & books,"['zeotap', 'france', 'interest', 'education & books']"
235892,ZeoTap,7733,14417961,zeotap > spain > interest > education & books,"['zeotap', 'spain', 'interest', 'education & books']"
235893,ZeoTap,7733,14417976,zeotap > germany > interest > education & books,"['zeotap', 'germany', 'interest', 'education & books']"
235894,ZeoTap,7733,14417977,zeotap > france > interest > education & books,"['zeotap', 'france', 'interest', 'education & books']"
235907,ZeoTap,7733,14418630,zeotap > germany > interest > finance & investment,"['zeotap', 'germany', 'interest', 'finance & investment']"
235908,ZeoTap,7733,14418656,zeotap > germany > interest > finance & investment,"['zeotap', 'germany', 'interest', 'finance & investment']"
235990,Grapeshot,1133,14428697,xaxaustria_dr_oetker_negativ_keywords (grapeshot),"['xaxaustria_dr_oetker_negativ_keywords', 'grapeshot']"
236031,Audiens S.R.L.,3847,7457397,audiens: italy > mobile > audiens > behavioural > shopping > perfumes & fragrances,"['audiens', 'italy', 'mobile', 'audiens', 'behavioural', 'shopping', 'perfumes & fragrances']"
236032,Audiens S.R.L.,3847,7457230,audiens: italy > audiens > behavioural > charity & donations > charity & donations,"['audiens', 'italy', 'audiens', 'behavioural', 'charity & donations', 'charity & donations']"
236033,Audiens S.R.L.,3847,7457228,audiens: italy > audiens > behavioural > shopping > perfumes & fragrances,"['audiens', 'italy', 'audiens', 'behavioural', 'shopping', 'perfumes & fragrances']"
236034,Audiens S.R.L.,3847,5051103,data owners > h3g > demographic > nationality > foreigners in italy,"['data owners', 'h3g', 'demographic', 'nationality', 'foreigners in italy']"
236047,Audiens S.R.L.,3847,5049766,audiens: italy > demographic - mobile > vodafone > age > 18-24,"['audiens', 'italy', 'demographic', 'mobile', 'vodafone', 'age', '18', '24']"
236050,Audiens S.R.L.,3847,5049756,audiens: italy > demographic - mobile > vodafone > age > 25-34,"['audiens', 'italy', 'demographic', 'mobile', 'vodafone', 'age', '25', '34']"
236660,ZeoTap,7733,14511816,zeotap > spain > interest > fashion & beauty > luxury,"['zeotap', 'spain', 'interest', 'fashion & beauty', 'luxury']"
236661,ZeoTap,7733,14511817,zeotap > germany > interest > fashion & beauty > luxury,"['zeotap', 'germany', 'interest', 'fashion & beauty', 'luxury']"
236663,ZeoTap,7733,14511818,zeotap > france > interest > fashion & beauty > luxury,"['zeotap', 'france', 'interest', 'fashion & beauty', 'luxury']"
236664,ZeoTap,7733,14511820,zeotap > spain > interest > home,"['zeotap', 'spain', 'interest', 'home']"
236677,ZeoTap,7733,14511845,zeotap > spain > interest > fashion & beauty > luxury,"['zeotap', 'spain', 'interest', 'fashion & beauty', 'luxury']"
236678,ZeoTap,7733,14511847,zeotap > germany > interest > fashion & beauty > luxury,"['zeotap', 'germany', 'interest', 'fashion & beauty', 'luxury']"
236679,ZeoTap,7733,14511850,zeotap > france > interest > fashion & beauty > luxury,"['zeotap', 'france', 'interest', 'fashion & beauty', 'luxury']"
236680,ZeoTap,7733,14511852,zeotap > spain > interest > home,"['zeotap', 'spain', 'interest', 'home']"
236689,ZeoTap,7733,14511900,zeotap > spain > interest > fashion & beauty > luxury,"['zeotap', 'spain', 'interest', 'fashion & beauty', 'luxury']"
236690,ZeoTap,7733,14511901,zeotap > germany > interest > fashion & beauty > luxury,"['zeotap', 'germany', 'interest', 'fashion & beauty', 'luxury']"
236691,ZeoTap,7733,14511902,zeotap > france > interest > fashion & beauty > luxury,"['zeotap', 'france', 'interest', 'fashion & beauty', 'luxury']"
236692,ZeoTap,7733,14511903,zeotap > spain > interest > home,"['zeotap', 'spain', 'interest', 'home']"
236822,ZeoTap,7733,14524846,zeotap > spain > testing > appnexus > custom > 14,"['zeotap', 'spain', 'testing', 'appnexus', 'custom', '14']"
236830,ZeoTap,7733,14529805,zeotap > germany > custom > demographics > age: 18-24,"['zeotap', 'germany', 'custom', 'demographics', 'age', '18', '24']"
236831,ZeoTap,7733,14529806,zeotap > germany > custom > demographics > age: 18-34,"['zeotap', 'germany', 'custom', 'demographics', 'age', '18', '34']"
236832,ZeoTap,7733,14529824,zeotap > germany > custom > demographics > age: 35-44,"['zeotap', 'germany', 'custom', 'demographics', 'age', '35', '44']"
236833,ZeoTap,7733,14529836,"zeotap > germany > custom > interest > audiobooks, ebooks & music","['zeotap', 'germany', 'custom', 'interest', 'audiobooks, ebooks & music']"
236834,ZeoTap,7733,14529838,zeotap > germany > custom >  interest > social media excl. facebook,"['zeotap', 'germany', 'custom', 'interest', 'social media excl. facebook']"
236839,ZeoTap,7733,14529852,zeotap > spain > interest > personal finance > mobile banking (3),"['zeotap', 'spain', 'interest', 'personal finance', 'mobile banking', '3']"
236840,ZeoTap,7733,14529854,zeotap > italy > donne - intent abbigliamento ztp,"['zeotap', 'italy', 'donne', 'intent abbigliamento ztp']"
236842,ZeoTap,7733,14529888,zeotap > spain > interest > health & fitness > runners,"['zeotap', 'spain', 'interest', 'health & fitness', 'runners']"
236843,ZeoTap,7733,14529889,zeotap > spain > purchase intent > business,"['zeotap', 'spain', 'purchase intent', 'business']"
236844,ZeoTap,7733,14529891,zeotap > spain > purchase intent > education & books,"['zeotap', 'spain', 'purchase intent', 'education & books']"
236845,ZeoTap,7733,14529892,zeotap > spain > purchase intent > fashion & beauty > luxury,"['zeotap', 'spain', 'purchase intent', 'fashion & beauty', 'luxury']"
236846,ZeoTap,7733,14529893,zeotap > spain > purchase intent > fitness & health,"['zeotap', 'spain', 'purchase intent', 'fitness & health']"
236847,ZeoTap,7733,14529897,zeotap > spain > purchase intent > food & drink,"['zeotap', 'spain', 'purchase intent', 'food & drink']"
236848,ZeoTap,7733,14529928,zeotap > spain > purchase intent > games > video & computer games,"['zeotap', 'spain', 'purchase intent', 'games', 'video & computer games']"
236849,ZeoTap,7733,14529931,zeotap > spain > purchase intent > shopping > eyewear,"['zeotap', 'spain', 'purchase intent', 'shopping', 'eyewear']"
236853,ZeoTap,7733,14529973,zeotap > france > interest > automotive > navigation,"['zeotap', 'france', 'interest', 'automotive', 'navigation']"
236854,ZeoTap,7733,14529974,zeotap > germany > interest > automotive > navigation,"['zeotap', 'germany', 'interest', 'automotive', 'navigation']"
236856,ZeoTap,7733,14529979,zeotap > italy > interest > automotive > navigation,"['zeotap', 'italy', 'interest', 'automotive', 'navigation']"
236857,ZeoTap,7733,14529981,zeotap > germany > interest > communication,"['zeotap', 'germany', 'interest', 'communication']"
236858,ZeoTap,7733,14529985,zeotap > france > interest > communication,"['zeotap', 'france', 'interest', 'communication']"
236860,ZeoTap,7733,14530018,zeotap > germany > interest > communication > mailing,"['zeotap', 'germany', 'interest', 'communication', 'mailing']"
236862,ZeoTap,7733,14530020,zeotap > italy > interest > fashion & beauty,"['zeotap', 'italy', 'interest', 'fashion & beauty']"
236863,ZeoTap,7733,14530021,zeotap > spain > interest > communication > messaging,"['zeotap', 'spain', 'interest', 'communication', 'messaging']"
236864,ZeoTap,7733,14530052,zeotap > germany > interest > communication > messaging,"['zeotap', 'germany', 'interest', 'communication', 'messaging']"
236866,ZeoTap,7733,14530059,zeotap > spain > interest > communication > calling,"['zeotap', 'spain', 'interest', 'communication', 'calling']"
236867,ZeoTap,7733,14530061,zeotap > france > interest > communication > calling,"['zeotap', 'france', 'interest', 'communication', 'calling']"
236870,ZeoTap,7733,14530093,zeotap > italy > purchase intent > shopping,"['zeotap', 'italy', 'purchase intent', 'shopping']"
236871,ZeoTap,7733,14530094,zeotap > italy > purchase intent > fashion & beauty,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty']"
236872,ZeoTap,7733,14530097,zeotap > italy > purchase intent > technology,"['zeotap', 'italy', 'purchase intent', 'technology']"
236873,ZeoTap,7733,14530098,"zeotap > italy > purchase intent > shopping > deals, coupons & rewards","['zeotap', 'italy', 'purchase intent', 'shopping', 'deals, coupons & rewards']"
236874,ZeoTap,7733,14530101,zeotap > italy > purchase intent > shopping > eyewear,"['zeotap', 'italy', 'purchase intent', 'shopping', 'eyewear']"
236876,ZeoTap,7733,14530137,zeotap > italy > purchase intent > shopping > gifts,"['zeotap', 'italy', 'purchase intent', 'shopping', 'gifts']"
236878,ZeoTap,7733,14530139,zeotap > italy > purchase intent > games > video & computer games,"['zeotap', 'italy', 'purchase intent', 'games', 'video & computer games']"
236879,ZeoTap,7733,14530140,zeotap > italy > purchase intent > seasonal > back to school supplies,"['zeotap', 'italy', 'purchase intent', 'seasonal', 'back to school supplies']"
236880,ZeoTap,7733,14530141,zeotap > italy > purchase intent > food & drink,"['zeotap', 'italy', 'purchase intent', 'food & drink']"
236881,ZeoTap,7733,14530144,zeotap > italy > purchase intent > fashion & beauty > women's shoes & footwear,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', ""women's shoes & footwear""]"
236882,ZeoTap,7733,14530175,zeotap > italy > purchase intent > education & books > online courses,"['zeotap', 'italy', 'purchase intent', 'education & books', 'online courses']"
236883,ZeoTap,7733,14530177,zeotap > italy > purchase intent > home > spring cleaning,"['zeotap', 'italy', 'purchase intent', 'home', 'spring cleaning']"
236884,ZeoTap,7733,14530178,zeotap > italy > purchase intent > fitness & health,"['zeotap', 'italy', 'purchase intent', 'fitness & health']"
236885,ZeoTap,7733,14530180,zeotap > italy > purchase intent > technology > microsoft products,"['zeotap', 'italy', 'purchase intent', 'technology', 'microsoft products']"
236886,ZeoTap,7733,14530181,zeotap > italy > purchase intent > mothers & families > babies & toddler equipment,"['zeotap', 'italy', 'purchase intent', 'mothers & families', 'babies & toddler equipment']"
236887,ZeoTap,7733,14530182,zeotap > italy > purchase intent > fashion & beauty > cosmetics,"['zeotap', 'italy', 'purchase intent', 'fashion & beauty', 'cosmetics']"
236888,ZeoTap,7733,14530213,zeotap > spain > mobile contract > income > very high,"['zeotap', 'spain', 'mobile contract', 'income', 'very high']"
236889,ZeoTap,7733,14530217,zeotap > spain > interest > photography,"['zeotap', 'spain', 'interest', 'photography']"
236891,ZeoTap,7733,14530220,zeotap > france > interest > photography,"['zeotap', 'france', 'interest', 'photography']"
236892,ZeoTap,7733,14530223,zeotap > germany > interest > photography,"['zeotap', 'germany', 'interest', 'photography']"
236893,ZeoTap,7733,14530255,zeotap > spain > interest > photography > photo editing,"['zeotap', 'spain', 'interest', 'photography', 'photo editing']"
236894,ZeoTap,7733,14530256,zeotap > germany > interest > photography > photo editing,"['zeotap', 'germany', 'interest', 'photography', 'photo editing']"
236895,ZeoTap,7733,14530257,zeotap > france > interest > photography > photo editing,"['zeotap', 'france', 'interest', 'photography', 'photo editing']"
236896,ZeoTap,7733,14530258,zeotap > italy > interest > basket gaming,"['zeotap', 'italy', 'interest', 'basket gaming']"
236897,ZeoTap,7733,14530260,zeotap > france > interest > fashion & beauty > beauty,"['zeotap', 'france', 'interest', 'fashion & beauty', 'beauty']"
236898,ZeoTap,7733,14530261,zeotap > germany > interest > fashion & beauty > beauty,"['zeotap', 'germany', 'interest', 'fashion & beauty', 'beauty']"
236901,ZeoTap,7733,14530296,zeotap > spain > interest > fashion & beauty > fashion,"['zeotap', 'spain', 'interest', 'fashion & beauty', 'fashion']"
236902,ZeoTap,7733,14530297,zeotap > germany > interest > fashion & beauty > fashion,"['zeotap', 'germany', 'interest', 'fashion & beauty', 'fashion']"
